Filename,Timeanddates,Temp
IMG_1702.JPG,2013-11-14 2:00:00 PMis 'm,12°C
IMG_1703.JPG,2013-11- 14 300: QQ PM,11°C
IMG_1704.JPG,2013-11- 14 4: 00: 00 PM»W,10°C
IMG_1705.JPG,2013-11- 14 5: 00: 00 PM ,9°C
IMG_1706.JPG,2013-11-14 6:00:00 PM,7°C
IMG_1707.JPG,2013-11- 14 7: 00: 09 PM.»-.-: ,8°C
IMG_1708.JPG,"2013-11- 14 8: 00: 00 PM»H£.:’ ""F V-",6°C
IMG_1709.JPG,2013-11-14 9:00:00 PM,5°C
IMG_1710.JPG,2013-11-14 10:00:00 PM,5°C
IMG_1711.JPG,2013-11-15 5:00:00 AM,5°C
IMG_1712.JPG,2013-11-15 6:00:00,6°C
IMG_1713.JPG,2013-11-15 7:00:00 AM,5°C
IMG_1714.JPG,2013-11-15 8:00:00 AM,5°C
IMG_1715.JPG,2013-11-15 9:00:19:,6°C
IMG_1716.JPG,2013-11-15 10:00:00 AM,6°C
IMG_1717.JPG,2013-11-15 11 :00:00 AM,6°C
IMG_1718.JPG,2013-11-15 1 :00:00,7°C
IMG_1719.JPG,2013-11-15 2:00:00 PM,6°C
IMG_1720.JPG,2013-11-15 3:00:00 PM,40c:
IMG_1721.JPG,2013-11-15 4:00:00 PM,40c:
IMG_1722.JPG,2013-11- 15 5: 00: 00 PMw-'T,5°C
IMG_1723.JPG,2013-11- 15 B: 00: 00 PM>§ ,5°C
IMG_1724.JPG,2013-11-15 7:00:00 PM,40c:
IMG_1725.JPG,2013-11-15 8:00:00 PM,40c:
IMG_1726.JPG,2013-11-15 9:00:00 PM,40c:
IMG_1727.JPG,2013-11-15 10:00:00 PM,3°C
IMG_1728.JPG,2013-11-16 5:00:00 AM,2°C
IMG_1729.JPG,2013-11-16 6:00:00 AM,2°C
IMG_1730.JPG,2013-11-16 7:00:00 AM,2°C
IMG_1731.JPG,2013-11-16 8:00:00 AM,3°C
IMG_1732.JPG,2013-1 1-16 9: 00:00 AM,5°C
IMG_1733.JPG,2013-11-16 10:00:00 AM,7°C
IMG_1734.JPG,2013-11-16 11 :00:00 AM,6°C
IMG_1735.JPG,2013-11-16 1: 00: 00 PMw Ts,8°C
IMG_1736.JPG,2013-11-16 2: OO: 09 PM:Ha::  v-,6°C
IMG_1737.JPG,2013-11-16 3:00:00 PM,5°C
IMG_1738.JPG,2013-11-16 4:00:00 PM,40c:
IMG_1739.JPG,2013-11-16 5:00:00 PM,40c:
IMG_1740.JPG,2013-11-16 6:00:00 PM,40c:
IMG_1741.JPG,2013-11-16 7:00:00 PM,3°C
IMG_1742.JPG,2013-11-16 8:00:00 PM,2°C
IMG_1743.JPG,2013-11-16 9:00:00 PM,2°C
IMG_1744.JPG,2013-11-16 10:00:00 PM,1°C
IMG_1745.JPG,2013-11- 17 500700 AM,0°C
IMG_1746.JPG,"2013-11-17 6:00:00 AM ""=-",1°C
IMG_1747.JPG,2013-11-17 77:00:00 AM,5°C
IMG_1748.JPG,2013-11- 17 8: 00: 00 AMtx  :-,10°C
IMG_1749.JPG,2013-11- 17 Q: 00: 00 AM'-” a,8°C
IMG_1750.JPG,2013-11- 17 10: 00: 00 AManznw,9°C
IMG_1751.JPG,2013-11- 17 11: 00: 00 AMW A,11°C
IMG_1752.JPG,2013-1 1-17 1 :OO:OOH PM,9°C
IMG_1753.JPG,2013-11- 17 2: 00: 00 PMw HI-a,11°C
IMG_1754.JPG,2013-11-17 3:00:00 PMV,12°C
IMG_1755.JPG,2013-11- 17 4: 00: 00 PM*~;!ﬁ-,12°C
IMG_1756.JPG,"2013-11- 17 5: 00: 00 PM ram"" m",11°C
IMG_1757.JPG,"2013-11- 17 B: 00: 00 PM """,10°C
IMG_1758.JPG,"2013-1117 7:00:00 PM’W1""",11°C
IMG_1759.JPG,2013-11-17 8:00:00 PM,5°C
IMG_1760.JPG,2013-11-17 9:00:00 PM,2°C
IMG_1761.JPG,2013-11-17 10:00:00 PM,2°C
IMG_1762.JPG,2013-11- 18 5: 00: 00 AM':~ W-,2°C
IMG_1763.JPG,2013-11- 18 B: 00: 00 AM'- 'V-,3°C
IMG_1764.JPG,"2013-11- 18 7: 00: 00 9M'- ""r-«",40c:
IMG_1765.JPG,2013-1118 8:00:00 QM'- 3,5°C
IMG_1766.JPG,"2013-11-18 9:00:00 AMrarm' ""T",6°C
IMG_1767.JPG,2013-1 118 10:00:00 AM¥’w,7°C
IMG_1768.JPG,"2013-11-18 11 :OO:QO AM""""Tg-",7°C
IMG_1769.JPG,2013-11-18 J;:OO:OO  PMﬂung-h. W,13°C
IMG_1770.JPG,2013-11-18 2:00:00 PM,14°C
IMG_1771.JPG,2013-11- 18 3:00 00VPM,13°C
IMG_1772.JPG,2013-11-18 4:00:00 PM,10°C
IMG_1773.JPG,2013-11-18 5:00:00 PM,5°C
IMG_1774.JPG,2013-11-18 6:00:00 PM5!-,3°C
IMG_1775.JPG,2013-11-18 7:00:00 PM ,9°C
IMG_1776.JPG,2013-11-18 8:00:00 PM,10°C
IMG_1777.JPG,2013-11-18 9:00:00 PM ',5°C
IMG_1778.JPG,2013-11-18 10:00:00 PM,3°C
IMG_1779.JPG,2013-11-19 5:00:00 AM,1°C
IMG_1780.JPG,2013-11-19 6:00:00 AM,1°C
IMG_1781.JPG,2013-1119 7:000:0 AM,2°C
IMG_1782.JPG,2913-11-19 8: 00: 00 AM1 r1 mgr--,3°C
IMG_1783.JPG,2013-11-19 9: 00: OO QM E,40c:
IMG_1784.JPG,2013-11-19 10:00:00 AM,6°C
IMG_1785.JPG,2013-11-19 11 :00:00 AMEwsg,40c:
IMG_1786.JPG,2013-11-19 1:00:00 PM,40c:
IMG_1787.JPG,2013-11-19 2:00:00 PM,8°C
IMG_1788.JPG,2013-1 1-19 3:00:00 PM,12°C
IMG_1789.JPG,2013-11-19 4: 00: 00 PMNF' '3!!,11°C
IMG_1790.JPG,2013-11-19 5:0000 PMﬁw,10°C
IMG_1791.JPG,"2013-11-19 6:00:00 P!""'-ﬁ=I",7°C
IMG_1792.JPG,2013-11-19 7:00:00 PMtarm- rt-,6°C
IMG_1793.JPG,2013-11-19 8:00:00 PM,40c:
IMG_1794.JPG,2013-11-19 9:00:00 PM,3°C
IMG_1795.JPG,2013-11-19 10:00:00 PM,1°C
IMG_1796.JPG,2013-11-20 5:00:00 AM,1°C
IMG_1797.JPG,2013-11-20 6:00:00 AM,0°C
IMG_1798.JPG,2013-11-20 7:00:00 AM,0°C
IMG_1799.JPG,2013-11-20 8:00:00 AM,1°C
IMG_1800.JPG,2013-11-20 9:00:00 AM,0°C
IMG_1801.JPG,2013-1 1-20 10:00:00 AM,2°C
IMG_1802.JPG,2013-11-20 11 :00:00 AM,2°C
IMG_1803.JPG,2013-11-20 1 :00:00 PM,2°C
IMG_1804.JPG,2013-11-20 2:00:00 PM,40c:
IMG_1805.JPG,2013-11-20 3:00:00 PM,40c:
IMG_1806.JPG,2013-11-20 4:00:00 PM,3°C
IMG_1807.JPG,2013-11-20 5:00:00 PM,3°C
IMG_1808.JPG,2013-11-20 6:00:00 PM,2°C
IMG_1809.JPG,2013-11-20 7:00:00 PM,40c:
IMG_1810.JPG,20 13- 1 1-20 8: OO: PM,3°C
IMG_1811.JPG,2013-11-20 9:00:00 PM,2°C
IMG_1812.JPG,2013-1 1-20 10:00:00 PM,1°C
IMG_1813.JPG,2013-11-21 5:00:00 AMI:KT,2°C
IMG_1814.JPG,2013-11-21 6:00:00 AM3M' ~1,3°C
IMG_1815.JPG,2013-11-21 7:00:00 A,3°C
IMG_1816.JPG,2013-11-21 8: OO: 00 AM$-,9°C
IMG_1817.JPG,2013-11-21 9:00:00 AMmus:-,10°C:
IMG_1818.JPG,2013-11521 10:00:00 AMV,10°C
IMG_1819.JPG,2013-11-21 11 :00:00 AM,10°C
IMG_1820.JPG,2013-11-21 1 :00:00 PM,14°C
IMG_1821.JPG,2013-1 1-21,15°C
IMG_1822.JPG,"2013-11-21 3:00: 00 PMJigs as"":",15°C
IMG_1823.JPG,20131g2; 4:00:00 PMim,15°C
IMG_1824.JPG,2013-11-21 5: 9Q: 00 PM m,14°C
IMG_1825.JPG,2013-11-21 6: 00: 00 PM -,13°C
IMG_1826.JPG,2013-11-21 7: 00: 0.9 PM .... W,10°C
IMG_1827.JPG,2013-11-21 8:00:00 PM,6°C
IMG_1828.JPG,2013-11-21 9:00:00 PM,5°C
IMG_1829.JPG,2013-11-21 10:00:00 PM,5°C
IMG_1830.JPG,2013-11-22 5:00:00 AM,5°C
IMG_1831.JPG,2013-11-22 6:00:00 AMV3Fm' V’,7°C
IMG_1832.JPG,2013-11-22 7: 00: 00 AMW Y-,9°C
IMG_1833.JPG,2013-11-22 8: 00: 00 AM egg: ,10°C
IMG_1834.JPG,2013-11-22 90000: AM,10°C
IMG_1835.JPG,2013-11-22 10:00:00 AM,8°C
IMG_1836.JPG,2013-11-22 11: OO: 00 AMm1,8°C
IMG_1837.JPG,2013-11-22 1 :00:00 PM,9°C
IMG_1838.JPG,2013-11-22 2:00:00 PM,10°C
IMG_1839.JPG,2013-11-22 3:00:00 PM,10°C
IMG_1840.JPG,2013-11-22 4:00:00 PM,14°C
IMG_1841.JPG,2013-11-22 5:00:00 PM,14°C
IMG_1842.JPG,2013-11-22 6:00:00 PM,15°C
IMG_1843.JPG,2013-11-22 7:00:00 PM,23°C
IMG_1844.JPG,2013-11-22 8:00:00 PM,21°C
IMG_1845.JPG,2013-11-22 9:00:00 PM ,17°C
IMG_1846.JPG,2013-1 1-22 LO:OO:OO PM -,9°C
IMG_1847.JPG,2013-11-23 5: 00: 00 AM=- W-,7°C
IMG_1848.JPG,2013-11-23 6:00:00 AMm 1 ,9°C
IMG_1849.JPG,2013-11-23 7:00:00 AM,11°C
IMG_1850.JPG,2013-1 1-23 8:00:00 AM;1 -,16°C
IMG_1851.JPG,"2013-11-23 9: 00: 00 AM' *.’.-£:..' """,15°C
IMG_1852.JPG,"2013-11-23 10: 00: 00 AM=' J"":-",15°C
IMG_1853.JPG,2013-11-23 11 :OO:OOV AMW' 1...-,18°C
IMG_1854.JPG,2013-1 123 1 :00:00 PM,15°C
IMG_1855.JPG,2013-11-23 2: 00: 00 PM'wrw,20°C
IMG_1856.JPG,2013-11-23 3:00:00 PMW' -r,14°C
IMG_1857.JPG,2013-11-23 4: 00: 00 PM4M F!-,13°C
IMG_1858.JPG,20131 123 5.00:00 PM,11°C
IMG_1859.JPG,2013-11-23 6:00:00 PM,12°C
IMG_1860.JPG,2013-11-23 7:00:00 PM,9°C
IMG_1861.JPG,2013-11-23 8:00:00 PM,9°C
IMG_1862.JPG,2013-11-23 9:00:00 PM,5°C
IMG_1863.JPG,2013-1 1-23 10:00:00 PM,5°C
IMG_1864.JPG,2013-11-24 5:00:00 AM,40c:
IMG_1865.JPG,2013-11-24 6:00:00 AM,40c:
IMG_1866.JPG,2013-11-24 7:00:00 AM,40c:
IMG_1867.JPG,2013-11-24 8:00:00 AM,40c:
IMG_1868.JPG,2013-11-24 9:00:00 AM,40c:
IMG_1869.JPG,2013-1 1-24 10:00:00 AM,3°C
IMG_1870.JPG,2013-11-24 11 :00:00 AM,2°C
IMG_1871.JPG,2013-11-24 1 :00:00 PM,2°C
IMG_1872.JPG,2013-11-24 2:00:00 PM,3°C
IMG_1873.JPG,2013-11-24 3:00:00 PM,2°C
IMG_1874.JPG,2013-1 1-24 4:00:00 PM§aa§,2°C
IMG_1875.JPG,2013-11-24 5:00:00 PM,2°C
IMG_1876.JPG,2013-11-24 6:00:00 PM:m,3°C
IMG_1877.JPG,2013-11-24 7:00:00 PM,3°C
IMG_1878.JPG,2013-11-24 8:00:00 PM,3°C
IMG_1879.JPG,2013-1 1-24 9:00:00 PMgm :2-,3°C
IMG_1880.JPG,2013-1 1-24 10:00:00 PM,3°C
IMG_1881.JPG,2013-1 1-25 5:00:00 V BM1 AW,40c:
IMG_1882.JPG,2013-1125 6:00:00 f-aM,5°C
IMG_1883.JPG,2013-11-25 7:00:00 AMv~.i:.ns~:’ F!-,5°C
IMG_1884.JPG,2013-1125 8:00:00 AM,5°C
IMG_1885.JPG,2013-11-25 9: 00: 00 AM-: -,6°C
IMG_1886.JPG,2013-1 1-25 10:00:00 AM¥.w~,10°C
IMG_1887.JPG,2013-1 1-25 1 1 :OO:OO AMw' v,10°C
IMG_1888.JPG,"2013-1 1-25 1 {00:00 PM§L&ﬁ"" 7:",11°C
IMG_1889.JPG,2013-11-25 2: 00: 00 PM4;.an&. \-,11°C
IMG_1890.JPG,2013-11-25 3:00:00 PM,10°C
IMG_1891.JPG,2013-11-25 4: OO: 00 PMfm ,9°C
IMG_1892.JPG,2013-11-25 5: OO: 09 PM!§;nasz F,9°C
IMG_1893.JPG,"2013-11-25 6:00:00 PM'fm""' ~",6°C
IMG_1894.JPG,2013-11-25 7: OO: 00 PMhr.m F,6°C
IMG_1895.JPG,2013-11-25 8: 00: 00 PM ,6°C
IMG_1896.JPG,2013-11-25 9:00:00 PM,5°C
IMG_1897.JPG,2013-1 1-25 10:00:00 PM,5°C
IMG_1898.JPG,2013-11-26 5:00:00 A,5°C
IMG_1899.JPG,2013-11-26 6:00:00 QM,5°C
IMG_1900.JPG,2013-1 1-26 7 : OO : 00 AM{piv,9°C
IMG_1901.JPG,2013-11-26 8300:00 AM,12°C
IMG_1902.JPG,2013-11-26 9: 00: 00 AM!£.-e{: «-,10°C
IMG_1903.JPG,2013-11-26 10:QO:OO AM¢ilaaﬁm PW-,9°C
IMG_1904.JPG,"2013-1 1-26 1 1 :OO:OO AM 4H5"" \",10°C
IMG_1905.JPG,2013-11-26 1: 00: 00 PM9 «any -,12°C
IMG_1906.JPG,2013-11-26 2: OO: 00 PM «L-iéﬁ W:-,17°C
IMG_1907.JPG,2013-11-26 3: 00: 00 PM ﬁxx.  ' 4-,14°C
IMG_1908.JPG,2013-11-26 4: OO: ()0 PM 4&3. W.,14°C
IMG_1909.JPG,2013-1 1-26 5:00:00 PM,12°C
IMG_1910.JPG,2013-11-26 6: 00: 00 PM¥-*=rs,10°C
IMG_1911.JPG,2013-1126 7:00:00 PM,9°C
IMG_1912.JPG,20131126 8:00:09?PM»,8°C
IMG_1913.JPG,2013-11-26 9:00:00 PM,8°C
IMG_1914.JPG,2013-1 1-26 10:00:00 PM,7°C
IMG_1915.JPG,2013-11-27 5:00:00 VA,5°C
IMG_1916.JPG,2013-11-27 6:00:00 9 7,5°C
IMG_1917.JPG,2013-11-27 7: 00: 00 AM* =*',6°C
IMG_1918.JPG,2013-1127 8:00:00 A,6°C
IMG_1919.JPG,2013-1 127 75 : OO : 00 AM,5°C
IMG_1920.JPG,2013-1 1-27 10:00:00 AM,6°C
IMG_1921.JPG,2013-11-27 11 :00:00 AM,soc‘
IMG_1922.JPG,2013-11-27 1 :00:00 PM,40c:
IMG_1923.JPG,2013-11-27 2:00:00 PM,2°C
IMG_1924.JPG,2013-11-27 3:00:00 PM,5°C
IMG_1925.JPG,2013-11-27 4:00:00 PM,3°C
IMG_1926.JPG,2013-11-27 5:00:00 PM,2°C
IMG_1927.JPG,2013-11-27 6:00:00 PM,2°C
IMG_1928.JPG,2013-11-27 7:00:00 PM,40c:
IMG_1929.JPG,2013-11-27 8:00:00 PME’s,5°C
IMG_1930.JPG,2013-11-27 9:00:00 PM,0°C
IMG_1931.JPG,2013-1 1-27 10:00:00 PM,0°C
IMG_1932.JPG,2013-11-28 5:00:00 AM,0°C
IMG_1933.JPG,2013-11-28 6:00:00 AM,0°C
IMG_1934.JPG,2013-11-28 7:00:00 AM,0°C
IMG_1935.JPG,2013-11-28 8:00:00 AM,1°C
IMG_1936.JPG,2013-11-28 9:00:00 AM,1°C
IMG_1937.JPG,2013-1 1-28 10:00:00 AM,2°C
IMG_1938.JPG,2013-11-28 11 :00:00 AM,2°C
IMG_1939.JPG,2013-11-28 1 :00:00 PM,40c:
IMG_1940.JPG,2013-11-28 2:00:00 PM,3°C
IMG_1941.JPG,2013-11-28 3:00:00 PM,2°C
IMG_1942.JPG,2013-11-28 4:00:00 PM,3°C
IMG_1943.JPG,2013-11-28 5:00:00 PM,2°C
IMG_1944.JPG,2013-11-28 6:00:00 PM,3°C
IMG_1945.JPG,2013-11-28 7:00:00 PM,40c:
IMG_1946.JPG,2013-11-28 8:00:00 PM,3°C
IMG_1947.JPG,2013-11-28 9:00:00 PM,3°C
IMG_1948.JPG,2013-11-28 10:00:00 PM ma,1°C
IMG_1949.JPG,2013-11-29 5:OO:OOAM,2°C
IMG_1950.JPG,2013-11-29 6:00:00 AM,2°C
IMG_1951.JPG,2013-11-29 7:00:00 AM,3°C
IMG_1952.JPG,2013-11-29 8:00:00 AM,2°C
IMG_1953.JPG,2013-11-29 9:00:00 AM,3°C
IMG_1954.JPG,2013-1 1-29 10:000:0,6°C
IMG_1955.JPG,2013-11-29 11 :00:00 AM,3°C
IMG_1956.JPG,2013-1129 1 :00:00 PM,5°C
IMG_1957.JPG,2013-1 1-29 200:00 PM,7°C
IMG_1958.JPG,2013-1 1-29 3:00:00 PMW,8°C
IMG_1959.JPG,2013-11-29 4:00:00 PM= .m,10°C
IMG_1960.JPG,2013-11-29 5:00:00 PM,7°C
IMG_1961.JPG,2013-11-29 6:00:00 PM,5°C
IMG_1962.JPG,2013-11-29 7:00:00 PM,5°C
IMG_1963.JPG,2013-11-29 8:00:00 PM,5°C
IMG_1964.JPG,2013-11-29 9:00:00 PM,5°C
IMG_1965.JPG,2013-1 1-29 10:00:00 PM,5°C
IMG_1966.JPG,2013-11-30 5: OQ} 00 AM¢za.. :; a,8°C
IMG_1967.JPG,2013-1 130 B :700 : 00 AM,8°C
IMG_1968.JPG,2013-1130 7:00:00 AMV,10°C
IMG_1969.JPG,2013-11-30 8: 00: 00 9MW F-,10°C
IMG_1970.JPG,2013-11-30 9: OO: 00 Athm P,10°C
IMG_1971.JPG,2013-11-30 10: 00: 00 AM.. --~~.,11°C
IMG_1972.JPG,2013-11-30 11:00:00 AM,11°C
IMG_1973.JPG,2013-1 1-30 1 :00:00 PMw2=!=,13°C
IMG_1974.JPG,2013-11-30 2:00:00 PMW fr-,12°C
IMG_1975.JPG,2013-11-30 3: 00: 00 PMu.; -,11°C
IMG_1976.JPG,2013-11-30 4: OO: 00 PMW Y,11°C
IMG_1977.JPG,2013-11-30 5:00:00 PMm,11°C
IMG_1978.JPG,2013-11-30 6:00:00 PM,8°C
IMG_1979.JPG,2013-11-30 7:00:00 PM,6°C
IMG_1980.JPG,2013-11-30 8:00:00 PM,5°C
IMG_1981.JPG,2013-11-30 9:00:00 PM,5°C
IMG_1982.JPG,2013-1 1-30 10:00:00 PM,40c:
IMG_1983.JPG,2013-12-01 5: 00: 00 AMW.aiisc =-,2°C
IMG_1984.JPG,2013-12-01 6 : OO : 007 AM,2°C
IMG_1985.JPG,2013-12-01 77:00:00 AM,3°C
IMG_1986.JPG,2013-12-01 78:00:00 AM,9°C
IMG_1987.JPG,2013-12-01 9:00:00 AM,11°C
IMG_1988.JPG,3712-01 10:00:00 AM,11°C
IMG_1989.JPG,2013-12-01 11 :00:00 AM 7,13°C
IMG_1990.JPG,2013-12-01 1 :00:00 PM1-la,17°C
IMG_1991.JPG,2013-12-01 2:00:00 PM,3°C
IMG_1992.JPG,2013-12-01 3:00:00 PM,1°C
IMG_1993.JPG,2013-12-01 4:00:00 PM '15 2.-,2°C
IMG_1994.JPG,2013-12-01 5: 0Q: 90 PM m a,2°C
IMG_1995.JPG,2013-12-01 6:00:00 PMeaﬁ,3°C
IMG_1996.JPG,2013-12-01 7:00:00 PM,9°C
IMG_1997.JPG,2013-12-01 8:00:00 PM,10°C
IMG_1998.JPG,2013-12-01 9:00:00 PM,6°C
IMG_1999.JPG,2013-12-01 10:00:00 PM,3°C
IMG_2000.JPG,2013-12-02 5:00:00 AM,0°C
